S.No,Date,Year,Month,Day,Time,EBH,WBH,TH,EBM,WBM,TM,MaxTemp,MinTemp,MeanTemp,TotalRain,TotalSnow,TotalPrecip,SnowOnGrnd,DirOfMaxGust,SpdOfMaxGust
4724,25-08-2018,2018,8,25,20,57,70,127,80,67,147,25.6,20.1,22.9,17.8,0,17.8,0,16,37
4725,25-08-2018,2018,8,25,21,50,49,99,53,69,122,25.6,20.1,22.9,17.8,0,17.8,0,16,37
4726,25-08-2018,2018,8,25,22,22,35,57,55,51,106,25.6,20.1,22.9,17.8,0,17.8,0,16,37
4727,25-08-2018,2018,8,25,23,24,29,53,31,37,68,25.6,20.1,22.9,17.8,0,17.8,0,16,37
4728,26-08-2018,2018,8,26,0,7,15,22,11,26,37,28.7,20.3,24.5,0,0,0,0,27,37
4729,26-08-2018,2018,8,26,1,12,10,22,16,14,30,28.7,20.3,24.5,0,0,0,0,27,37
4730,26-08-2018,2018,8,26,2,8,5,13,12,9,21,28.7,20.3,24.5,0,0,0,0,27,37
4731,26-08-2018,2018,8,26,3,5,7,12,8,17,25,28.7,20.3,24.5,0,0,0,0,27,37
4732,26-08-2018,2018,8,26,4,4,2,6,5,3,8,28.7,20.3,24.5,0,0,0,0,27,37
4733,26-08-2018,2018,8,26,5,2,3,5,5,3,8,28.7,20.3,24.5,0,0,0,0,27,37
4734,26-08-2018,2018,8,26,6,20,4,24,18,5,23,28.7,20.3,24.5,0,0,0,0,27,37
4735,26-08-2018,2018,8,26,7,16,8,24,16,5,21,28.7,20.3,24.5,0,0,0,0,27,37
4736,26-08-2018,2018,8,26,8,35,25,60,40,24,64,28.7,20.3,24.5,0,0,0,0,27,37
4737,26-08-2018,2018,8,26,9,51,34,85,60,30,90,28.7,20.3,24.5,0,0,0,0,27,37
4738,26-08-2018,2018,8,26,10,76,55,131,99,59,158,28.7,20.3,24.5,0,0,0,0,27,37
4739,26-08-2018,2018,8,26,11,80,81,161,118,85,203,28.7,20.3,24.5,0,0,0,0,27,37
4740,26-08-2018,2018,8,26,12,114,89,203,145,93,238,28.7,20.3,24.5,0,0,0,0,27,37
4741,26-08-2018,2018,8,26,13,125,101,226,133,110,243,28.7,20.3,24.5,0,0,0,0,27,37
4742,26-08-2018,2018,8,26,14,189,89,278,142,117,259,28.7,20.3,24.5,0,0,0,0,27,37
4743,26-08-2018,2018,8,26,15,111,81,192,126,106,232,28.7,20.3,24.5,0,0,0,0,27,37
4744,26-08-2018,2018,8,26,16,93,125,218,128,128,256,28.7,20.3,24.5,0,0,0,0,27,37
4745,26-08-2018,2018,8,26,17,113,115,228,143,132,275,28.7,20.3,24.5,0,0,0,0,27,37
4746,26-08-2018,2018,8,26,18,83,120,203,109,128,237,28.7,20.3,24.5,0,0,0,0,27,37
4747,26-08-2018,2018,8,26,19,83,117,200,93,105,198,28.7,20.3,24.5,0,0,0,0,27,37
4748,26-08-2018,2018,8,26,20,68,95,163,83,106,189,28.7,20.3,24.5,0,0,0,0,27,37
4749,26-08-2018,2018,8,26,21,56,79,135,77,93,170,28.7,20.3,24.5,0,0,0,0,27,37
4750,26-08-2018,2018,8,26,22,41,43,84,48,73,121,28.7,20.3,24.5,0,0,0,0,27,37
4751,26-08-2018,2018,8,26,23,39,43,82,32,46,78,28.7,20.3,24.5,0,0,0,0,27,37
4752,27-08-2018,2018,8,27,0,14,17,31,22,24,46,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4753,27-08-2018,2018,8,27,1,16,12,28,14,14,28,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4754,27-08-2018,2018,8,27,2,13,9,22,11,12,23,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4755,27-08-2018,2018,8,27,3,2,6,8,7,6,13,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4756,27-08-2018,2018,8,27,4,4,3,7,4,2,6,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4757,27-08-2018,2018,8,27,5,19,8,27,16,7,23,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4758,27-08-2018,2018,8,27,6,50,5,55,50,8,58,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4759,27-08-2018,2018,8,27,7,113,23,136,109,23,132,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4760,27-08-2018,2018,8,27,8,297,40,337,224,36,260,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4761,27-08-2018,2018,8,27,9,123,25,148,97,15,112,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4762,27-08-2018,2018,8,27,10,81,22,103,94,25,119,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4763,27-08-2018,2018,8,27,11,95,52,147,93,43,136,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4764,27-08-2018,2018,8,27,12,92,59,151,95,56,151,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4765,27-08-2018,2018,8,27,13,98,78,176,90,65,155,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4766,27-08-2018,2018,8,27,14,69,70,139,90,84,174,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4767,27-08-2018,2018,8,27,15,80,98,178,103,110,213,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4768,27-08-2018,2018,8,27,16,101,178,279,104,166,270,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4769,27-08-2018,2018,8,27,17,105,281,386,113,242,355,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4770,27-08-2018,2018,8,27,18,116,191,307,136,192,328,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4771,27-08-2018,2018,8,27,19,86,143,229,111,160,271,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4772,27-08-2018,2018,8,27,20,80,130,210,102,132,234,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4773,27-08-2018,2018,8,27,21,62,87,149,63,107,170,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4774,27-08-2018,2018,8,27,22,45,68,113,50,86,136,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4775,27-08-2018,2018,8,27,23,30,30,60,27,45,72,28.7,19.9,24.3,0.8,0,0.8,0,22,32
4776,28-08-2018,2018,8,28,0,17,27,44,27,34,61,31.7,24.3,28,0,0,0,0,20,57
4777,28-08-2018,2018,8,28,1,11,10,21,17,14,31,31.7,24.3,28,0,0,0,0,20,57
4778,28-08-2018,2018,8,28,2,7,6,13,9,11,20,31.7,24.3,28,0,0,0,0,20,57
4779,28-08-2018,2018,8,28,3,4,3,7,6,3,9,31.7,24.3,28,0,0,0,0,20,57
4780,28-08-2018,2018,8,28,4,7,7,14,3,2,5,31.7,24.3,28,0,0,0,0,20,57
4781,28-08-2018,2018,8,28,5,11,6,17,13,11,24,31.7,24.3,28,0,0,0,0,20,57
4782,28-08-2018,2018,8,28,6,59,10,69,53,14,67,31.7,24.3,28,0,0,0,0,20,57
4783,28-08-2018,2018,8,28,7,130,29,159,134,13,147,31.7,24.3,28,0,0,0,0,20,57
4784,28-08-2018,2018,8,28,8,407,50,457,367,52,419,31.7,24.3,28,0,0,0,0,20,57
4785,28-08-2018,2018,8,28,9,265,49,314,237,47,284,31.7,24.3,28,0,0,0,0,20,57
4786,28-08-2018,2018,8,28,10,145,65,210,147,63,210,31.7,24.3,28,0,0,0,0,20,57
4787,28-08-2018,2018,8,28,11,124,73,197,128,71,199,31.7,24.3,28,0,0,0,0,20,57
4788,28-08-2018,2018,8,28,12,95,80,175,99,80,179,31.7,24.3,28,0,0,0,0,20,57
4789,28-08-2018,2018,8,28,13,85,96,181,107,90,197,31.7,24.3,28,0,0,0,0,20,57
4790,28-08-2018,2018,8,28,14,101,90,191,94,110,204,31.7,24.3,28,0,0,0,0,20,57
4791,28-08-2018,2018,8,28,15,119,139,258,99,129,228,31.7,24.3,28,0,0,0,0,20,57
4792,28-08-2018,2018,8,28,16,91,233,324,97,195,292,31.7,24.3,28,0,0,0,0,20,57
4793,28-08-2018,2018,8,28,17,149,376,525,151,323,474,31.7,24.3,28,0,0,0,0,20,57
4794,28-08-2018,2018,8,28,18,156,262,418,166,268,434,31.7,24.3,28,0,0,0,0,20,57
4795,28-08-2018,2018,8,28,19,118,150,268,144,171,315,31.7,24.3,28,0,0,0,0,20,57
4796,28-08-2018,2018,8,28,20,101,137,238,116,168,284,31.7,24.3,28,0,0,0,0,20,57
4797,28-08-2018,2018,8,28,21,82,126,208,83,121,204,31.7,24.3,28,0,0,0,0,20,57
4798,28-08-2018,2018,8,28,22,71,69,140,82,66,148,31.7,24.3,28,0,0,0,0,20,57
4799,28-08-2018,2018,8,28,23,34,43,77,43,64,107,31.7,24.3,28,0,0,0,0,20,57
4800,29-08-2018,2018,8,29,0,28,46,74,24,44,68,28.5,17.4,23,0,0,0,0,29,57
4801,29-08-2018,2018,8,29,1,11,9,20,20,16,36,28.5,17.4,23,0,0,0,0,29,57
4802,29-08-2018,2018,8,29,2,7,6,13,15,10,25,28.5,17.4,23,0,0,0,0,29,57
4803,29-08-2018,2018,8,29,3,4,3,7,5,7,12,28.5,17.4,23,0,0,0,0,29,57
4804,29-08-2018,2018,8,29,4,6,7,13,3,4,7,28.5,17.4,23,0,0,0,0,29,57
4805,29-08-2018,2018,8,29,5,12,8,20,11,5,16,28.5,17.4,23,0,0,0,0,29,57
4806,29-08-2018,2018,8,29,6,62,9,71,56,10,66,28.5,17.4,23,0,0,0,0,29,57
4807,29-08-2018,2018,8,29,7,119,32,151,107,19,126,28.5,17.4,23,0,0,0,0,29,57
4808,29-08-2018,2018,8,29,8,358,56,414,354,49,403,28.5,17.4,23,0,0,0,0,29,57
4809,29-08-2018,2018,8,29,9,277,73,350,243,66,309,28.5,17.4,23,0,0,0,0,29,57
4810,29-08-2018,2018,8,29,10,122,51,173,139,46,185,28.5,17.4,23,0,0,0,0,29,57
4811,29-08-2018,2018,8,29,11,104,59,163,118,76,194,28.5,17.4,23,0,0,0,0,29,57
4812,29-08-2018,2018,8,29,12,93,94,187,91,89,180,28.5,17.4,23,0,0,0,0,29,57
4813,29-08-2018,2018,8,29,13,92,72,164,104,81,185,28.5,17.4,23,0,0,0,0,29,57
4814,29-08-2018,2018,8,29,14,94,102,196,96,119,215,28.5,17.4,23,0,0,0,0,29,57
4815,29-08-2018,2018,8,29,15,92,143,235,94,143,237,28.5,17.4,23,0,0,0,0,29,57
4816,29-08-2018,2018,8,29,16,78,192,270,112,161,273,28.5,17.4,23,0,0,0,0,29,57
4817,29-08-2018,2018,8,29,17,144,373,517,149,304,453,28.5,17.4,23,0,0,0,0,29,57
4818,29-08-2018,2018,8,29,18,124,247,371,138,247,385,28.5,17.4,23,0,0,0,0,29,57
4819,29-08-2018,2018,8,29,19,120,156,276,142,198,340,28.5,17.4,23,0,0,0,0,29,57
4820,29-08-2018,2018,8,29,20,83,139,222,90,158,248,28.5,17.4,23,0,0,0,0,29,57
4821,29-08-2018,2018,8,29,21,72,100,172,66,120,186,28.5,17.4,23,0,0,0,0,29,57
4822,29-08-2018,2018,8,29,22,53,73,126,53,92,145,28.5,17.4,23,0,0,0,0,29,57
4823,29-08-2018,2018,8,29,23,25,32,57,36,46,82,28.5,17.4,23,0,0,0,0,29,57
4824,30-08-2018,2018,8,30,0,12,28,40,23,24,47,18.6,15,16.8,0,0,0,0,35,43
4825,30-08-2018,2018,8,30,1,9,11,20,11,13,24,18.6,15,16.8,0,0,0,0,35,43
4826,30-08-2018,2018,8,30,2,9,4,13,8,7,15,18.6,15,16.8,0,0,0,0,35,43
4827,30-08-2018,2018,8,30,3,7,3,10,4,6,10,18.6,15,16.8,0,0,0,0,35,43
4828,30-08-2018,2018,8,30,4,3,2,5,4,4,8,18.6,15,16.8,0,0,0,0,35,43
4829,30-08-2018,2018,8,30,5,14,9,23,9,6,15,18.6,15,16.8,0,0,0,0,35,43
4830,30-08-2018,2018,8,30,6,65,10,75,54,8,62,18.6,15,16.8,0,0,0,0,35,43
4831,30-08-2018,2018,8,30,7,137,33,170,129,20,149,18.6,15,16.8,0,0,0,0,35,43
4832,30-08-2018,2018,8,30,8,377,48,425,366,50,416,18.6,15,16.8,0,0,0,0,35,43
4833,30-08-2018,2018,8,30,9,270,56,326,242,48,290,18.6,15,16.8,0,0,0,0,35,43
4834,30-08-2018,2018,8,30,10,115,60,175,132,61,193,18.6,15,16.8,0,0,0,0,35,43
4835,30-08-2018,2018,8,30,11,105,68,173,118,78,196,18.6,15,16.8,0,0,0,0,35,43
4836,30-08-2018,2018,8,30,12,112,85,197,100,90,190,18.6,15,16.8,0,0,0,0,35,43
4837,30-08-2018,2018,8,30,13,107,70,177,115,93,208,18.6,15,16.8,0,0,0,0,35,43
4838,30-08-2018,2018,8,30,14,112,112,224,130,114,244,18.6,15,16.8,0,0,0,0,35,43
4839,30-08-2018,2018,8,30,15,118,129,247,110,126,236,18.6,15,16.8,0,0,0,0,35,43
4840,30-08-2018,2018,8,30,16,90,241,331,102,195,297,18.6,15,16.8,0,0,0,0,35,43
4841,30-08-2018,2018,8,30,17,125,342,467,140,303,443,18.6,15,16.8,0,0,0,0,35,43
4842,30-08-2018,2018,8,30,18,156,252,408,158,288,446,18.6,15,16.8,0,0,0,0,35,43
4843,30-08-2018,2018,8,30,19,111,156,267,142,182,324,18.6,15,16.8,0,0,0,0,35,43
4844,30-08-2018,2018,8,30,20,77,134,211,104,137,241,18.6,15,16.8,0,0,0,0,35,43
4845,30-08-2018,2018,8,30,21,63,105,168,77,110,187,18.6,15,16.8,0,0,0,0,35,43
4846,30-08-2018,2018,8,30,22,63,66,129,69,83,152,18.6,15,16.8,0,0,0,0,35,43
4847,30-08-2018,2018,8,30,23,33,48,81,37,50,87,18.6,15,16.8,0,0,0,0,35,43
4848,31-08-2018,2018,8,31,0,22,31,53,20,30,50,23.3,16.2,19.8,0,0,0,0,0,29
4849,31-08-2018,2018,8,31,1,11,14,25,10,28,38,23.3,16.2,19.8,0,0,0,0,0,29
4850,31-08-2018,2018,8,31,2,3,8,11,9,14,23,23.3,16.2,19.8,0,0,0,0,0,29
4851,31-08-2018,2018,8,31,3,3,4,7,5,15,20,23.3,16.2,19.8,0,0,0,0,0,29
4852,31-08-2018,2018,8,31,4,5,2,7,3,2,5,23.3,16.2,19.8,0,0,0,0,0,29
4853,31-08-2018,2018,8,31,5,11,5,16,9,10,19,23.3,16.2,19.8,0,0,0,0,0,29
4854,31-08-2018,2018,8,31,6,53,12,65,46,10,56,23.3,16.2,19.8,0,0,0,0,0,29
4855,31-08-2018,2018,8,31,7,110,20,130,116,16,132,23.3,16.2,19.8,0,0,0,0,0,29
4856,31-08-2018,2018,8,31,8,319,42,361,280,44,324,23.3,16.2,19.8,0,0,0,0,0,29
4857,31-08-2018,2018,8,31,9,203,46,249,190,52,242,23.3,16.2,19.8,0,0,0,0,0,29
4858,31-08-2018,2018,8,31,10,133,61,194,140,62,202,23.3,16.2,19.8,0,0,0,0,0,29
4859,31-08-2018,2018,8,31,11,128,75,203,130,85,215,23.3,16.2,19.8,0,0,0,0,0,29
4860,31-08-2018,2018,8,31,12,123,111,234,125,108,233,23.3,16.2,19.8,0,0,0,0,0,29
4861,31-08-2018,2018,8,31,13,123,104,227,132,118,250,23.3,16.2,19.8,0,0,0,0,0,29
4862,31-08-2018,2018,8,31,14,116,127,243,122,124,246,23.3,16.2,19.8,0,0,0,0,0,29
4863,31-08-2018,2018,8,31,15,100,174,274,104,178,282,23.3,16.2,19.8,0,0,0,0,0,29
4864,31-08-2018,2018,8,31,16,92,205,297,104,208,312,23.3,16.2,19.8,0,0,0,0,0,29
4865,31-08-2018,2018,8,31,17,124,241,365,152,247,399,23.3,16.2,19.8,0,0,0,0,0,29
4866,31-08-2018,2018,8,31,18,144,189,333,146,209,355,23.3,16.2,19.8,0,0,0,0,0,29
4867,31-08-2018,2018,8,31,19,90,154,244,118,156,274,23.3,16.2,19.8,0,0,0,0,0,29
4868,31-08-2018,2018,8,31,20,106,107,213,117,116,233,23.3,16.2,19.8,0,0,0,0,0,29
4869,31-08-2018,2018,8,31,21,73,93,166,74,93,167,23.3,16.2,19.8,0,0,0,0,0,29
4870,31-08-2018,2018,8,31,22,54,59,113,66,76,142,23.3,16.2,19.8,0,0,0,0,0,29
4871,31-08-2018,2018,8,31,23,28,60,88,37,63,100,23.3,16.2,19.8,0,0,0,0,0,29
4872,01-09-2018,2018,9,1,0,24,49,73,30,62,92,27.4,15.2,21.3,0,0,0,0,17,32
4873,01-09-2018,2018,9,1,1,32,21,53,22,31,53,27.4,15.2,21.3,0,0,0,0,17,32
4874,01-09-2018,2018,9,1,2,15,10,25,10,16,26,27.4,15.2,21.3,0,0,0,0,17,32
4875,01-09-2018,2018,9,1,3,6,10,16,7,17,24,27.4,15.2,21.3,0,0,0,0,17,32
4876,01-09-2018,2018,9,1,4,4,8,12,8,8,16,27.4,15.2,21.3,0,0,0,0,17,32
4877,01-09-2018,2018,9,1,5,0,4,4,2,6,8,27.4,15.2,21.3,0,0,0,0,17,32
4878,01-09-2018,2018,9,1,6,17,8,25,22,13,35,27.4,15.2,21.3,0,0,0,0,17,32
4879,01-09-2018,2018,9,1,7,16,19,35,19,9,28,27.4,15.2,21.3,0,0,0,0,17,32
4880,01-09-2018,2018,9,1,8,42,25,67,48,17,65,27.4,15.2,21.3,0,0,0,0,17,32
4881,01-09-2018,2018,9,1,9,77,35,112,75,42,117,27.4,15.2,21.3,0,0,0,0,17,32
4882,01-09-2018,2018,9,1,10,79,55,134,90,44,134,27.4,15.2,21.3,0,0,0,0,17,32
4883,01-09-2018,2018,9,1,11,91,80,171,109,86,195,27.4,15.2,21.3,0,0,0,0,17,32
4884,01-09-2018,2018,9,1,12,100,78,178,111,90,201,27.4,15.2,21.3,0,0,0,0,17,32
4885,01-09-2018,2018,9,1,13,111,84,195,119,100,219,27.4,15.2,21.3,0,0,0,0,17,32
4886,01-09-2018,2018,9,1,14,104,79,183,133,97,230,27.4,15.2,21.3,0,0,0,0,17,32
4887,01-09-2018,2018,9,1,15,116,109,225,125,119,244,27.4,15.2,21.3,0,0,0,0,17,32
4888,01-09-2018,2018,9,1,16,79,102,181,125,98,223,27.4,15.2,21.3,0,0,0,0,17,32
4889,01-09-2018,2018,9,1,17,96,108,204,134,138,272,27.4,15.2,21.3,0,0,0,0,17,32
4890,01-09-2018,2018,9,1,18,108,103,211,122,114,236,27.4,15.2,21.3,0,0,0,0,17,32
4891,01-09-2018,2018,9,1,19,85,82,167,111,94,205,27.4,15.2,21.3,0,0,0,0,17,32
4892,01-09-2018,2018,9,1,20,53,75,128,61,94,155,27.4,15.2,21.3,0,0,0,0,17,32
4893,01-09-2018,2018,9,1,21,48,76,124,67,73,140,27.4,15.2,21.3,0,0,0,0,17,32
4894,01-09-2018,2018,9,1,22,43,42,85,45,49,94,27.4,15.2,21.3,0,0,0,0,17,32
4895,01-09-2018,2018,9,1,23,34,44,78,34,44,78,27.4,15.2,21.3,0,0,0,0,17,32
4896,02-09-2018,2018,9,2,0,21,42,63,26,38,64,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4897,02-09-2018,2018,9,2,1,16,25,41,25,32,57,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4898,02-09-2018,2018,9,2,2,15,18,33,15,32,47,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4899,02-09-2018,2018,9,2,3,10,10,20,11,15,26,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4900,02-09-2018,2018,9,2,4,2,6,8,7,6,13,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4901,02-09-2018,2018,9,2,5,7,4,11,9,5,14,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4902,02-09-2018,2018,9,2,6,12,3,15,9,4,13,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4903,02-09-2018,2018,9,2,7,23,10,33,26,7,33,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4904,02-09-2018,2018,9,2,8,34,15,49,38,10,48,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4905,02-09-2018,2018,9,2,9,57,17,74,58,31,89,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4906,02-09-2018,2018,9,2,10,68,52,120,92,57,149,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4907,02-09-2018,2018,9,2,11,61,56,117,104,61,165,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4908,02-09-2018,2018,9,2,12,67,74,141,78,75,153,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4909,02-09-2018,2018,9,2,13,84,78,162,98,79,177,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4910,02-09-2018,2018,9,2,14,87,96,183,108,103,211,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4911,02-09-2018,2018,9,2,15,112,84,196,131,109,240,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4912,02-09-2018,2018,9,2,16,105,112,217,99,128,227,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4913,02-09-2018,2018,9,2,17,91,94,185,128,128,256,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4914,02-09-2018,2018,9,2,18,88,89,177,112,128,240,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4915,02-09-2018,2018,9,2,19,74,69,143,101,105,206,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4916,02-09-2018,2018,9,2,20,56,75,131,80,80,160,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4917,02-09-2018,2018,9,2,21,53,81,134,53,75,128,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4918,02-09-2018,2018,9,2,22,57,51,108,61,63,124,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4919,02-09-2018,2018,9,2,23,38,33,71,42,44,86,29.9,22.3,26.1,0.4,0,0.4,0,23,39
4920,03-09-2018,2018,9,3,0,24,41,65,32,46,78,31.9,21.7,26.8,0,0,0,0,27,39
4921,03-09-2018,2018,9,3,1,10,32,42,21,26,47,31.9,21.7,26.8,0,0,0,0,27,39
4922,03-09-2018,2018,9,3,2,12,11,23,16,18,34,31.9,21.7,26.8,0,0,0,0,27,39
4923,03-09-2018,2018,9,3,3,7,10,17,7,14,21,31.9,21.7,26.8,0,0,0,0,27,39
4924,03-09-2018,2018,9,3,4,7,5,12,6,9,15,31.9,21.7,26.8,0,0,0,0,27,39
4925,03-09-2018,2018,9,3,5,4,4,8,9,6,15,31.9,21.7,26.8,0,0,0,0,27,39
4926,03-09-2018,2018,9,3,6,18,3,21,13,4,17,31.9,21.7,26.8,0,0,0,0,27,39
4927,03-09-2018,2018,9,3,7,21,12,33,27,14,41,31.9,21.7,26.8,0,0,0,0,27,39
4928,03-09-2018,2018,9,3,8,36,10,46,38,8,46,31.9,21.7,26.8,0,0,0,0,27,39
4929,03-09-2018,2018,9,3,9,53,32,85,63,31,94,31.9,21.7,26.8,0,0,0,0,27,39
4930,03-09-2018,2018,9,3,10,71,45,116,65,45,110,31.9,21.7,26.8,0,0,0,0,27,39
4931,03-09-2018,2018,9,3,11,94,78,172,115,45,160,31.9,21.7,26.8,0,0,0,0,27,39
4932,03-09-2018,2018,9,3,12,109,80,189,109,89,198,31.9,21.7,26.8,0,0,0,0,27,39
4933,03-09-2018,2018,9,3,13,102,82,184,122,99,221,31.9,21.7,26.8,0,0,0,0,27,39
4934,03-09-2018,2018,9,3,14,103,86,189,109,86,195,31.9,21.7,26.8,0,0,0,0,27,39
4935,03-09-2018,2018,9,3,15,106,97,203,111,120,231,31.9,21.7,26.8,0,0,0,0,27,39
4936,03-09-2018,2018,9,3,16,92,109,201,113,105,218,31.9,21.7,26.8,0,0,0,0,27,39
4937,03-09-2018,2018,9,3,17,92,93,185,103,104,207,31.9,21.7,26.8,0,0,0,0,27,39
4938,03-09-2018,2018,9,3,18,85,83,168,102,107,209,31.9,21.7,26.8,0,0,0,0,27,39
4939,03-09-2018,2018,9,3,19,56,66,122,96,101,197,31.9,21.7,26.8,0,0,0,0,27,39
4940,03-09-2018,2018,9,3,20,51,78,129,78,100,178,31.9,21.7,26.8,0,0,0,0,27,39
4941,03-09-2018,2018,9,3,21,59,68,127,62,88,150,31.9,21.7,26.8,0,0,0,0,27,39
4942,03-09-2018,2018,9,3,22,47,53,100,32,59,91,31.9,21.7,26.8,0,0,0,0,27,39
4943,03-09-2018,2018,9,3,23,24,24,48,33,33,66,31.9,21.7,26.8,0,0,0,0,27,39
4944,04-09-2018,2018,9,4,0,16,21,37,18,20,38,28.1,19.7,23.9,0,0,0,0,0,29
4945,04-09-2018,2018,9,4,1,11,11,22,7,13,20,28.1,19.7,23.9,0,0,0,0,0,29
4946,04-09-2018,2018,9,4,2,7,9,16,9,10,19,28.1,19.7,23.9,0,0,0,0,0,29
4947,04-09-2018,2018,9,4,3,5,7,12,7,9,16,28.1,19.7,23.9,0,0,0,0,0,29
4948,04-09-2018,2018,9,4,4,4,1,5,6,2,8,28.1,19.7,23.9,0,0,0,0,0,29
4949,04-09-2018,2018,9,4,5,14,4,18,16,5,21,28.1,19.7,23.9,0,0,0,0,0,29
4950,04-09-2018,2018,9,4,6,63,11,74,55,9,64,28.1,19.7,23.9,0,0,0,0,0,29
4951,04-09-2018,2018,9,4,7,168,31,199,162,20,182,28.1,19.7,23.9,0,0,0,0,0,29
4952,04-09-2018,2018,9,4,8,449,65,514,427,52,479,28.1,19.7,23.9,0,0,0,0,0,29
4953,04-09-2018,2018,9,4,9,308,58,366,281,64,345,28.1,19.7,23.9,0,0,0,0,0,29
4954,04-09-2018,2018,9,4,10,146,66,212,152,54,206,28.1,19.7,23.9,0,0,0,0,0,29
4955,04-09-2018,2018,9,4,11,117,64,181,130,65,195,28.1,19.7,23.9,0,0,0,0,0,29
4956,04-09-2018,2018,9,4,12,89,87,176,114,80,194,28.1,19.7,23.9,0,0,0,0,0,29
4957,04-09-2018,2018,9,4,13,112,95,207,117,100,217,28.1,19.7,23.9,0,0,0,0,0,29
4958,04-09-2018,2018,9,4,14,99,150,249,121,132,253,28.1,19.7,23.9,0,0,0,0,0,29
4959,04-09-2018,2018,9,4,15,97,131,228,117,163,280,28.1,19.7,23.9,0,0,0,0,0,29
4960,04-09-2018,2018,9,4,16,127,227,354,117,201,318,28.1,19.7,23.9,0,0,0,0,0,29
4961,04-09-2018,2018,9,4,17,133,415,548,158,358,516,28.1,19.7,23.9,0,0,0,0,0,29
4962,04-09-2018,2018,9,4,18,141,317,458,154,336,490,28.1,19.7,23.9,0,0,0,0,0,29
4963,04-09-2018,2018,9,4,19,115,200,315,117,235,352,28.1,19.7,23.9,0,0,0,0,0,29
4964,04-09-2018,2018,9,4,20,90,127,217,110,156,266,28.1,19.7,23.9,0,0,0,0,0,29
4965,04-09-2018,2018,9,4,21,82,118,200,84,113,197,28.1,19.7,23.9,0,0,0,0,0,29
4966,04-09-2018,2018,9,4,22,56,78,134,60,97,157,28.1,19.7,23.9,0,0,0,0,0,29
4967,04-09-2018,2018,9,4,23,34,48,82,33,54,87,28.1,19.7,23.9,0,0,0,0,0,29
4968,05-09-2018,2018,9,5,0,18,36,54,26,34,60,34.2,21.5,27.9,0.4,0,0.4,0,23,54
4969,05-09-2018,2018,9,5,1,12,12,24,9,16,25,34.2,21.5,27.9,0.4,0,0.4,0,23,54
4970,05-09-2018,2018,9,5,2,7,8,15,9,8,17,34.2,21.5,27.9,0.4,0,0.4,0,23,54
4971,05-09-2018,2018,9,5,3,2,3,5,7,4,11,34.2,21.5,27.9,0.4,0,0.4,0,23,54
4972,05-09-2018,2018,9,5,4,6,4,10,6,4,10,34.2,21.5,27.9,0.4,0,0.4,0,23,54
4973,05-09-2018,2018,9,5,5,20,2,22,17,3,20,34.2,21.5,27.9,0.4,0,0.4,0,23,54
